Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2018-02-11 17:28:33.938 +0530,"Success",0:00:01,0,0,0,"20180211_172833.938/LogFile.txt","","",2
2018-02-11 17:30:43.859 +0530,"Success",0:00:05,0,0,0,"20180211_173043.859/LogFile.txt","","",4
2018-02-11 17:32:20.439 +0530,"Success",0:00:05,0,0,0,"20180211_173220.439/LogFile.txt","","",4
2018-02-11 17:33:16.648 +0530,"Success",0:00:04,0,0,0,"20180211_173316.648/LogFile.txt","","",4
2018-02-11 17:33:47.069 +0530,"Success",0:00:05,0,0,0,"20180211_173347.069/LogFile.txt","","",4
2018-02-11 17:36:20.423 +0530,"Success",0:00:54,0,0,0,"20180211_173620.423/LogFile.txt","","",4
2018-02-11 17:37:39.856 +0530,"Success",0:00:06,0,0,0,"20180211_173739.856/LogFile.txt","","",4
2018-02-11 17:39:58.050 +0530,"Success",0:00:04,0,0,0,"20180211_173958.050/LogFile.txt","","",4
